# Purchases,B01001001,B01001002,B01001003,B01001004,B01001005,B01001006,B01001007,B01001008,B01001009,B01001010,B01001011,B01001012,B01001013,B01001014,B01001015,B01001016,B01001017,B01001018,B01001019,B01001020,B01001021,B01001022,B01001023,B01001024,B01001025,B01001026,B01001027,B01001028,B01001029,B01001030,B01001031,B01001032,B01001033,B01001034,B01001035,B01001036,B01001037,B01001038,B01001039,B01001040,B01001041,B01001042,B01001043,B01001044,B01001045,B01001046,B01001047,B01001048,B01001049,B02001001,B02001002,B02001003,B02001004,B02001005,B02001006,B02001007,B02001008,B02001009,B02001010,B12001001,B12001002,B12001003,B12001004,B12001005,B12001006,B12001007,B12001008,B12001009,B12001010,B12001011,B12001012,B12001013,B12001014,B12001015,B12001016,B12001017,B12001018,B12001019,B13014001,B13014002,B13014003,B13014004,B13014005,B13014006,B13014007,B13014008,B13014009,B13014010,B13014011,B13014012,B13014013,B13014014,B13014015,B13014016,B13014017,B13014018,B13014019,B13014020,B13014021,B13014022,B13014023,B13014024,B13014025,B13014026,B13014027,B13015001,B13015002,B13015003,B13015004,B13015005,B13015006,B13015007,B13015008,B13015009,B13015010,B13015011,B13015012,B13015013,B13015014,B13015015,B13016001,B13016002,B13016003,B13016004,B13016005,B13016006,B13016007,B13016008,B13016009,B13016010,B13016011,B13016012,B13016013,B13016014,B13016015,B13016016,B13016017,B15002001,B15002002,B15002003,B15002004,B15002005,B15002006,B15002007,B15002008,B15002009,B15002010,B15002011,B15002012,B15002013,B15002014,B15002015,B15002016,B15002017,B15002018,B15002019,B15002020,B15002021,B15002022,B15002023,B15002024,B15002025,B15002026,B15002027,B15002028,B15002029,B15002030,B15002031,B15002032,B15002033,B15002034,B15002035,B19001001,B19001002,B19001003,B19001004,B19001005,B19001006,B19001007,B19001008,B19001009,B19001010,B19001011,B19001012,B19001013,B19001014,B19001015,B19001016,B19001017
6,95323,515.2061937,31.29360175,30.70612549,26.46790386,15.52615843,22.22968224,17.42496564,14.47709367,35.28004784,42.64448244,42.4136882,37.58799031,29.75147656,29.04860317,31.56635859,32.45806364,12.23209509,13.37557567,7.920438929,10.8683109,13.44901021,7.490322378,7.154621655,3.839577017,484.7938063,29.143019,29.82491109,27.3805902,15.62057426,18.45304911,11.5292217,13.7112764,30.23404635,38.0495788,36.86413562,34.84993129,25.40834846,27.67432834,30.56974707,33.87430106,10.29132528,14.94917281,7.679154034,10.15494686,13.98403323,8.549877784,6.745486399,9.252751172,1000,948.5328829,3.986446083,10.19690946,12.45239869,0.241284895,4.794225948,19.795852,0.702873388,19.09297861,1000,517.1436199,217.7881743,252.0245617,240.4937769,11.53078478,4.652995843,6.877788937,7.348173763,39.98271018,482.8563801,153.0911911,252.1898321,242.5151604,9.674671684,4.627569636,5.047102048,26.79922196,50.77613496,1000,44.28705174,34.80278422,0.325640086,6.594211747,10.01343265,13.9618187,3.907681036,9.484267513,2.727235723,3.704155982,1.750315464,1.302560345,0,955.7129483,425.5708878,8.832987341,64.151097,119.4285016,165.3030488,67.85525298,530.1420605,71.60011397,73.67606952,231.7336264,114.0147352,39.11751537,1000,44.28705174,34.80278422,1.099035291,33.70374893,9.484267513,1.587495421,7.896772093,955.7129483,425.5708878,4.762486262,420.8084015,530.1420605,3.704155982,526.4379045,1000,44.28705174,1.261855334,7.286196931,12.4557333,12.33361827,8.873692352,1.872430496,0.203525054,955.7129483,130.9480197,207.9619001,135.1813408,130.7037896,126.3483535,96.71510563,127.8544389,1000,510.2295409,0.931470393,0.415834997,1.014637392,3.010645376,1.546906188,3.143712575,2.628077179,3.626081171,110.8948769,26.11443779,90.93479707,28.44311377,152.6280772,50.3992016,12.6413839,21.85628743,489.7704591,0.349301397,0.166333999,0.449101796,2.811044578,1.779773786,4.224883566,3.376580173,3.675981371,88.87225549,29.02528277,83.44976713,29.34131737,165.6852961,56.43712575,9.298070526,10.82834331,1000,56.17361329,51.60346809,42.30648699,52.70030294,53.87548313,51.39454716,48.46965424,52.36080643,44.52627181,85.21362164,110.8847801,135.4068735,80.98297294,51.31620182,40.03447195,42.75044396
0,17238,540.2018796,38.28750435,39.21568627,31.09409444,20.59403643,12.06636501,10.44204664,5.975171134,26.45318482,37.76540202,42.81239123,42.63835712,30.92006033,42.81239123,35.21290173,32.42835596,11.77630816,16.765286,10.9061376,13.98074023,12.18238775,12.06636501,6.439262095,7.367444019,459.7981204,33.53057199,27.6714236,41.07205012,21.40619561,15.95312681,9.745910198,4.466875508,13.98074023,24.88687783,31.09409444,26.51119619,21.52221835,28.59960552,27.03329853,22.74045713,12.70449008,18.38960436,8.179603202,17.63545655,16.06914955,12.24039912,15.08295626,9.281819237,1000,869.474417,45.48091426,7.367444019,2.958579882,0,57.37324516,17.3453997,4.060795916,13.28460378,1000,546.9381754,177.0932882,292.0679262,255.9729471,36.09497905,16.98154819,19.11343086,18.23127251,59.54568845,453.0618246,91.59744174,273.0280085,252.8118797,20.2161288,14.84966551,5.36646328,40.94684996,47.48952437,1000,58.12641084,49.09706546,10.72234763,23.7020316,11.28668172,3.386004515,0,9.029345372,0,3.386004515,5.643340858,0,0,941.8735892,517.7765237,79.85327314,128.3860045,211.3431151,69.69525959,28.49887133,424.0970655,132.6185102,86.90744921,180.0225734,23.13769752,1.410835214,1000,58.12641084,49.09706546,1.9751693,47.12189616,9.029345372,0,9.029345372,941.8735892,517.7765237,21.16252822,496.6139955,424.0970655,11.28668172,412.8103837,1000,58.12641084,5.925507901,38.65688488,8.465011287,5.079006772,0,0,0,941.8735892,175.7900677,98.47629797,112.5846501,146.1625282,128.9503386,104.6839729,175.2257336,1000,549.4584191,8.325127562,12.7114851,13.3381076,21.12613016,15.57604512,13.3381076,24.79634769,11.72679259,165.1597887,69.10751052,91.93447319,35.80700027,42.52081282,16.38170262,3.580700027,4.02828753,450.5415809,8.146092561,8.235610062,15.93411512,11.63727509,2.775042521,6.982365052,7.608987557,4.833945036,142.0642736,51.20401038,75.28421806,29.00367022,58.54444544,24.25924268,0,4.02828753,1000,34.8079561,48.69684499,53.15500686,50.06858711,48.69684499,60.69958848,48.1824417,54.8696845,40.46639232,89.16323731,98.7654321,153.8065844,79.90397805,50.24005487,60.87105624,27.60631001
17,332103,490.3448629,30.55377398,31.54443049,33.62511028,19.4126521,17.27476114,10.57202133,9.247131161,34.56457786,32.81512061,30.97532994,27.2084263,30.16534027,29.39148397,32.83920952,30.70432968,12.49612319,17.40725016,9.512109195,11.36996655,14.90200329,10.28897661,6.841251058,6.63348419,509.6551371,30.17437361,30.56280732,31.45409707,19.87937477,16.92547192,11.93003375,10.15046537,31.01748554,30.57485178,31.35473031,27.60589335,30.686263,30.87596318,34.37186656,33.12225424,12.79121236,19.23800749,10.62019916,13.23685724,16.20280455,14.04684691,10.30403218,12.52924544,1000,830.4230916,93.01933436,3.721736931,19.2620964,0.286055832,14.43829173,38.84939311,3.008102908,35.8412902,1000,485.9360168,187.284943,236.8036604,221.7756289,15.02803156,6.978227337,8.049804224,12.18408875,49.66332463,514.0639832,169.6280256,236.0880399,220.7225914,15.3654485,7.849578785,7.51586972,41.19823802,67.14967964,1000,44.73534019,28.34209664,2.562203252,2.87792498,8.378768928,10.30952872,4.213670751,16.39324356,4.383674758,4.699396486,5.585845952,1.384318345,0.340008014,955.2646598,367.5850931,18.82187223,60.16927542,136.0639215,97.21800585,55.31201807,587.6795667,111.1461913,108.0982623,265.8012653,76.52608954,26.10775825,1000,44.73534019,28.34209664,0.86216318,27.47993346,16.39324356,2.100763804,14.29247975,955.2646598,367.5850931,5.82870882,361.7563843,587.6795667,18.44543479,569.2341319,1000,44.73534019,1.092882904,9.775230416,13.07816541,12.62886911,5.90156768,1.505749778,0.752874889,955.2646598,147.3327586,204.3569598,110.2233124,113.8176828,105.4267708,122.2450243,151.862151,1000,480.9775089,5.367520063,1.541074649,2.934244301,5.601305381,5.567907478,8.239739687,8.468753877,7.013559548,125.0608319,39.2473067,83.47090088,37.34839738,92.57898604,38.63660219,10.06231094,9.838067884,519.0224911,3.444755098,1.207095623,2.500071567,5.119421357,5.128963615,7.567010506,8.702539195,5.577449736,132.7709763,41.38477246,87.45956468,56.19435671,97.41691079,50.53579778,7.037415193,6.975390517,1000,82.4657364,58.39574852,67.18308108,54.68968518,55.03154427,59.49125152,52.23451534,50.83600087,44.22413525,84.60235572,98.75842993,115.6260683,71.74379215,37.89974205,36.66438761,30.15352581
2,109193,479.2981235,31.53132527,32.27313106,31.14668523,18.90231059,13.11439378,7.024259797,5.906972059,19.67159067,28.00545823,28.34430779,27.92303536,27.28196862,29.507386,34.65423608,36.75144011,14.7628511,17.26301137,10.4035973,14.73537681,18.01397525,13.91114815,9.350416235,8.819246655,520.7018765,30.18508512,32.37387012,29.19601073,18.97557536,13.66387955,7.985859899,5.384960574,21.22846703,30.65214803,30.7254128,28.66484115,30.57888326,31.84270054,36.7697563,37.07197348,18.24292766,18.92978488,13.56314049,16.64026082,17.94071049,17.72091618,15.90761313,16.4570989,1000,786.2225601,147.3354519,2.051413552,12.05205462,0.228952405,5.558964402,46.55060306,0.952442006,45.59816105,1000,472.5806815,156.6335608,245.4676486,225.0861428,20.38150575,9.042181835,11.33932392,11.77848344,58.70098867,527.4193185,144.4046573,248.6431097,231.6284936,17.01461613,7.184199266,9.830416864,58.72350967,75.6480418,1000,56.47068254,25.69035309,2.164241914,5.25029057,6.97366839,8.536731995,2.765420224,30.78032945,9.017674642,8.536731995,10.90136668,1.963849144,0.360706986,943.5293175,377.3796641,24.8086249,85.28716284,149.1322993,80.07695082,38.07462627,566.1496533,134.3433129,157.5087171,195.5031862,57.95358903,20.84084806,1000,56.47068254,25.69035309,1.242435173,24.44791792,30.78032945,6.77327562,24.00705383,943.5293175,377.3796641,5.450683339,371.9289808,566.1496533,16.1917358,549.9579175,1000,56.47068254,4.568955152,15.26992906,15.1496934,16.39212857,4.368562382,0.641256863,0.080157108,943.5293175,138.2710112,136.1468478,118.9932267,118.07142,121.0773115,133.1810348,177.7884654,1000,469.1968606,4.918825933,0.57789485,1.76056338,6.30308569,9.515105903,8.910332222,13.65444576,8.359316203,163.5173637,40.73486722,70.36877755,32.50994517,72.94914525,23.23674874,8.171164391,3.709278572,530.8031394,3.964627459,0.766046662,1.478335663,9.2463176,8.00989141,10.845608,11.36974519,9.864530696,182.6147726,48.01903021,76.13428664,47.23954414,78.82216966,34.98279755,4.179658101,3.265777873,1000,91.23900701,59.33429812,61.9614828,58.26561282,56.72937771,53.79049315,46.53233886,50.11688745,48.73650228,77.76911945,106.6236224,117.9561394,74.87476344,29.29978849,37.3149282,29.45563843
9,255441,509.4170474,29.31792469,30.05390677,30.08522516,19.80496475,13.21635916,8.459879189,10.59344428,30.06173637,39.55120752,33.08004588,28.5858574,29.36490227,31.65897409,36.40370966,36.74821192,14.72747131,17.60093329,11.67784342,15.08763276,18.61878085,12.16327841,7.015318606,5.539439636,490.5829526,28.3431399,27.83030132,29.64285295,18.12160147,10.70697343,7.974444197,6.30282531,18.59529206,31.388853,29.48626102,26.42880352,29.73289331,32.70422524,37.65644513,40.34199678,13.76443093,19.46829209,13.43558787,14.44169104,20.30214414,13.38469549,9.544278327,10.98492411,1000,817.8052858,25.94728333,12.44122909,48.21857102,7.87265944,18.43478533,69.28018603,5.050089845,64.23009619,1000,509.2111322,169.1373671,274.6678439,254.2851582,20.38268563,8.135985836,12.2466998,12.02834779,53.37757335,490.7888678,109.6791649,266.8926135,244.758365,22.13424851,8.923951792,13.21029672,40.96473615,73.25235322,1000,61.18831029,45.01826517,0.823723229,8.684907958,18.56958671,12.10515006,4.834897214,16.17004513,1.969772939,5.461643149,8.022347969,0.179070267,0.537210802,938.8116897,453.3342884,14.36143543,105.7409928,184.961679,101.7477258,46.52245541,485.4774013,118.9921925,105.8126209,183.2784185,56.90853091,20.48563856,1000,61.18831029,45.01826517,1.09232863,43.92593654,16.17004513,5.282572882,10.88747224,938.8116897,453.3342884,9.240025786,444.0942626,485.4774013,22.54494664,462.9324547,1000,61.18831029,0.393954588,14.12864408,19.05307643,17.01167538,8.308860397,1.665353485,0.626745935,938.8116897,131.4733902,136.2366593,124.5254638,117.8640499,112.581477,134.3385144,181.7921352,1000,496.1506839,2.414806212,0.459963088,0.793436327,1.868600045,1.874349583,3.886688093,7.129427863,7.261667251,114.0823449,38.80938555,111.5065516,54.41938284,95.67807183,37.12477074,11.56807166,7.273166328,503.8493161,2.846021607,1.604121269,1.581123115,2.432054828,3.081752689,4.63987765,6.243998919,6.410735538,118.1357696,45.75482818,104.9290794,54.367637,100.1799606,39.67756588,7.066182939,4.898606887,1000,53.87818578,33.39506236,39.57478591,42.56233438,42.15308117,45.7340468,42.98181893,45.18155496,41.02763482,85.78970524,113.6086925,147.65856,98.9471961,62.48273463,61.29590031,43.72870604
1,46518,485.897932,31.27821488,38.41523711,28.29012425,18.70243777,10.85601273,8.81379251,5.030310847,14.33853562,28.5050948,30.28935036,33.04097339,29.66593577,33.90085558,33.94384969,32.6540264,16.68171461,19.58381702,11.28595382,14.03757685,18.65944366,15.49937659,6.66408702,5.761210714,514.102068,30.00988865,34.11582613,27.79569199,20.68016682,9.286727718,5.782707769,6.277140032,16.42374995,29.68743282,32.67552345,28.97803001,31.45019132,34.76073778,38.39374006,36.28702868,16.66021755,20.76615504,10.74852745,17.24063803,23.00184875,16.42374995,13.11320349,13.54314459,1000,901.3070209,59.43935681,1.956231996,4.729352079,0,4.858334408,27.70970377,3.031084741,24.67861903,1000,478.8504405,129.6836854,279.8800552,261.1718501,18.70820507,8.70395924,10.00424583,17.43445494,51.85224498,521.1495595,102.1388388,282.6929201,257.7221102,24.97080989,16.93026218,8.040547713,60.76849591,75.54930474,1000,46.5182921,31.71267552,1.146241284,6.304327061,16.81153883,4.776005349,2.674562996,14.80561658,2.770083102,5.253605884,6.781927596,0,0,953.4817079,486.0063043,34.67379883,148.1516859,195.4341389,50.05253606,57.69414462,467.4754036,135.9251122,127.1372624,160.4737797,26.84115006,17.09809915,1000,46.5182921,31.71267552,1.146241284,30.56643423,14.80561658,1.814882033,12.99073455,953.4817079,486.0063043,0.764160856,485.2421435,467.4754036,13.46833508,454.0070685,1000,46.5182921,2.196962461,12.70417423,11.17585252,7.92816888,11.36689273,0.95520107,0.191040214,953.4817079,130.9580667,113.8599675,120.7374152,137.2623937,117.3942115,138.7907154,194.4789378,1000,475.8201927,7.528114254,1.30115555,5.762260293,19.95105177,12.54685709,16.01660522,14.96328883,8.116732241,199.4795378,36.49431519,51.95328232,34.29474271,41.35815856,19.11459463,5.018742836,1.920753431,524.1798073,4.708943895,1.177235974,2.261532266,17.06992162,7.49713436,12.54685709,15.45896713,8.364571393,195.1113727,57.00300505,62.57938598,55.05127172,44.02242944,35.31707922,5.700300505,0.30979894,1000,96.33766513,68.1452046,68.3600043,68.3600043,64.06401031,46.61153474,52.94812587,59.7143164,43.76543873,81.30168618,108.9034475,112.3939426,72.81709806,30.01825797,15.08967887,11.16958436
1073,4694565,484.988279,28.2109205,28.8804181,30.21153185,19.0147543,15.09128109,7.51677738,7.237518279,21.1864145,37.52701262,33.8755561,30.25477334,33.12319672,35.70341448,36.91311123,33.39627846,11.65454094,15.78655317,9.509081246,11.49669884,14.13826414,10.07867609,7.356379132,6.825126503,515.011721,27.00420593,27.95509275,28.79031391,18.10860005,15.46660873,8.065497016,7.631804012,20.52288125,37.99798277,34.63345379,31.202891,34.82537786,37.57792256,38.88901315,35.36664206,12.86168154,17.81038286,10.55369347,13.29196635,17.40097325,13.11218398,11.59063726,14.35191546,1000,776.515609,78.33526642,1.709210545,71.87502995,0.192563102,41.15439876,30.21792221,4.653679308,25.56424291,1000,479.747391,188.0028205,245.4164769,225.3689277,20.0475492,6.907533968,13.14001523,10.97172642,35.35636718,520.252609,178.2018364,245.5418769,222.5515399,22.99033701,10.6949728,12.29536421,42.4489175,54.05997819,1000,45.50648759,33.6522644,1.361226477,4.088702406,6.616096461,10.432721,11.15351805,11.85422319,1.967332239,3.813275893,4.256134937,1.244860868,0.572619256,954.4935124,392.9298265,20.77000547,61.96343106,90.53830396,118.9398842,100.7182018,561.5636859,103.3720075,100.9953027,167.4509485,128.239087,61.50634025,1000,45.50648759,33.6522644,0.837999817,32.81426458,11.85422319,1.8225031,10.03172009,954.4935124,392.9298265,4.140606491,388.78922,561.5636859,13.1744287,548.3892572,1000,45.50648759,1.041430343,4.291295769,8.937548503,16.48791849,10.62610558,3.290049234,0.832139679,954.4935124,130.9129845,138.0581677,140.3988745,119.6255204,112.0048288,133.5776732,179.9154633,1000,475.4550934,5.771780962,3.459297383,4.675043662,6.482743698,4.632695012,6.015981206,5.997743466,7.072224541,116.6015981,20.96505464,51.87400504,27.909615,119.1508632,60.44234247,17.40313133,17.00097371,524.5449066,7.075315683,3.840126119,5.211356857,7.144557271,4.482465495,5.819693668,5.918610222,6.685522635,120.3570269,23.9461523,57.34563608,44.35974714,127.9983308,77.4850466,14.89745135,11.97786742,1000,57.72668933,44.78563869,38.61318142,36.64294882,33.86660962,35.66289883,32.93891153,33.41007858,31.15725834,64.40296323,88.52649118,124.4139965,103.7704623,74.70052464,91.53362906,107.8477179
7,84015,500.3868357,36.56489913,35.49366185,40.20710587,21.98416949,12.70011308,5.689460215,7.212997679,17.49687556,30.73260727,32.42278165,34.64857466,28.60203535,32.04189728,34.91043266,33.74397429,12.74772362,14.86639291,9.54591442,13.69993454,14.40219009,11.59316789,9.331666964,9.748259239,499.6131643,35.08897221,38.26697614,32.56561328,21.2343034,12.20020234,5.30857585,5.165744212,17.13979646,28.68535381,30.446944,29.83990954,28.9115039,30.87543891,35.37463548,35.62459085,12.64059989,16.21139082,9.438790692,14.48550854,16.8898411,17.96107838,10.54573588,14.71165863,1000,939.0465988,17.0207701,5.356186395,8.581800869,0.440397548,16.97315955,12.58108671,1.725882283,10.85520443,1000,496.4374886,142.6070276,281.6667682,255.0545034,26.61226478,8.114609342,18.49765544,15.02649047,57.13720236,503.5625114,110.4835272,278.0585835,258.5713416,19.48724195,6.013641069,13.47360088,51.70208879,63.31831192,1000,80.86860913,45.29961517,4.617921935,16.05277625,10.33534909,8.905992303,5.387575591,35.56899395,10.66520066,11.21495327,12.42440902,1.264431006,0,919.1313909,475.9758109,65.9153381,117.6470588,179.7141286,77.46014294,35.23914239,443.15558,144.6948873,108.411215,133.3699835,42.27597581,14.40351842,1000,80.86860913,45.29961517,2.858713579,42.44090159,35.56899395,4.343045629,31.22594832,919.1313909,475.9758109,4.068169324,471.9076416,443.15558,12.53435954,430.6212205,1000,80.86860913,8.851017042,21.11050027,20.34084662,16.10775151,8.851017042,3.793293018,1.814183617,919.1313909,145.5744915,106.4321056,112.1495327,124.5189665,128.9719626,129.7416163,171.7427158,1000,492.6752228,7.823987511,6.752954418,8.967633017,11.073393,14.83108537,7.914753027,12.05366057,11.99920126,173.1079928,40.60849202,69.39931381,35.88868517,67.83814693,14.61324813,7.170475793,2.632199975,507.3247772,4.247826166,7.914753027,5.681921324,12.47118195,6.516964075,5.718227531,13.14284677,5.88160546,160.1829833,48.19648919,82.81445713,56.5469167,64.60689455,27.01181767,3.739539274,2.650353078,1000,58.7168017,46.36030907,54.96293052,61.25066475,55.93268058,60.78143085,50.42700285,51.05264804,52.39778522,108.8622642,113.8674258,126.9121281,77.4861576,28.59198549,28.8109613,23.58682391
2,70432,500.6957065,27.07576102,26.90538392,30.63948205,18.42912313,23.98057701,17.56303953,10.77635166,31.57655611,32.54202635,29.84438891,23.54043617,29.58882326,33.30872331,36.31871876,31.88891413,12.50851886,20.28907315,9.597910041,13.43139482,15.49011813,13.38880055,6.673103135,5.338482508,499.3042935,24.47751022,24.49170831,30.54009541,16.93832349,26.99057247,12.59370741,16.85313494,28.43877783,28.01283507,28.02703317,24.98864153,27.14675148,32.91117674,35.21126761,33.87664698,13.80054521,16.58337119,9.526919582,13.01965016,17.44945479,12.83507497,11.33007724,13.26101772,1000,940.3680145,6.161971831,6.360745116,27.01896865,0.127782826,5.068718764,14.89379827,1.334620627,13.55917765,1000,497.7748335,192.0097839,253.4481587,245.260905,8.187253703,3.057480636,5.129773067,9.885854056,42.43103683,502.2251665,164.5264302,249.3035739,239.8083979,9.495175975,3.618018753,5.877157222,38.71110205,49.68406033,1000,41.46396651,26.4170155,0.22626994,2.71523928,9.107365087,12.10544179,2.2626994,15.04695101,0.169702455,8.598257721,5.260776106,1.01821473,0,958.5360335,395.5764227,14.19843874,98.82339631,133.6123996,106.7994117,42.14277633,562.9596108,82.98450051,115.1713995,283.6859373,63.52528567,17.59248784,1000,41.46396651,26.4170155,0.622242335,25.79477316,15.04695101,1.866727005,13.18022401,958.5360335,395.5764227,6.165855866,389.4105668,562.9596108,9.333635027,553.6259758,1000,41.46396651,0.22626994,9.559904967,10.69125467,11.03065958,7.127503111,0.79194479,2.03642946,958.5360335,174.7935287,221.0657314,100.9163933,100.6335558,92.43127051,107.3650865,161.3304672,1000,496.6512339,5.011911718,0.561873511,1.955319818,5.169236302,3.820739875,4.854587135,9.754124152,9.66422439,171.708545,28.85782353,73.49305524,42.25288803,95.11394795,26.40805502,7.978603857,10.04629838,503.3487661,3.303816245,0.898997618,1.101272082,6.989706477,2.517193329,4.09043916,8.900076415,6.360408145,165.6403111,32.54371376,65.89652537,52.65878545,101.1821819,41.53368994,5.056861599,4.674787612,1000,70.15269375,60.06914434,45.88014981,52.83059637,49.33736675,55.3874964,53.58686258,51.53414002,42.74704696,89.63555171,123.7395563,124.9279746,89.13137424,39.83002017,27.76577355,23.44425238
0,107393,489.7619025,31.1100351,30.70032497,31.7246003,19.20050655,14.20949224,7.086122932,7.048876556,17.08677474,29.32220908,29.35014386,30.5140931,31.46387567,36.16623057,39.0155783,34.59257121,16.21148492,17.31956459,9.786485153,10.72695613,19.98268044,11.76054305,9.078804019,6.303949047,510.2380975,30.29061484,28.34449173,31.95739015,17.61753559,12.93380388,7.132680901,6.024601231,18.26934716,31.44525248,32.786122,28.55865839,33.89420167,37.24637546,38.51275223,36.69699142,13.65079661,19.02358627,13.60423864,14.49815165,16.8539849,14.24673861,12.93380388,13.71597776,1000,924.6692056,14.1163763,1.266376766,8.017282318,0.018623188,2.79347816,49.11865764,1.452608643,47.666049,1000,485.64809,157.7055205,250.8474189,240.301761,10.54565791,3.503806252,7.041851653,12.78261564,64.31253495,514.35191,132.4484415,251.783289,235.0631712,16.72011778,8.94783095,7.772286833,45.70926397,84.41091544,1000,52.35413921,34.26380736,2.715546504,5.790503574,10.70244799,10.58264446,4.47266483,18.09033186,5.23142047,1.557445789,10.70244799,0.599017611,0,947.6458608,403.6180664,21.24515794,103.3505052,154.6264127,87.69617827,36.69981231,544.0277944,100.9544347,151.7111936,217.2037858,57.46575616,16.6926241,1000,52.35413921,34.26380736,4.3129268,29.95088056,18.09033186,7.507687393,10.58264446,947.6458608,403.6180664,14.45629168,389.1617747,544.0277944,29.51160097,514.5161934,1000,52.35413921,1.038297193,12.85891139,14.49622619,17.21177269,4.392795815,2.356135937,0,947.6458608,129.9868216,121.9200511,120.3626053,123.3976279,118.0863384,143.005471,190.8869454,1000,481.086704,3.417902786,1.594120667,2.688389938,17.91359326,8.22728378,10.5103888,8.213774283,7.173543001,186.431061,36.27299992,62.38685796,45.12172057,62.02210154,18.76469158,6.187349707,4.16092513,518.913296,3.242279322,1.432006701,1.742725136,15.52241226,9.470157521,9.686309476,7.457242441,5.417308368,185.8366432,32.01750831,72.96479425,61.95455405,77.07168139,28.31590608,4.282510605,2.499256978,1000,73.81933865,70.2571915,65.03718971,60.71332557,58.3385608,51.3710906,48.74988798,51.43830092,39.43005646,89.23290617,112.0620127,133.7709472,64.76834842,34.99417511,29.19168384,16.82498432
34,840833,495.3230903,32.78296642,32.24778285,37.32251232,22.367105,14.52131398,8.118139987,6.969279274,21.97820495,34.28623758,32.64976517,30.73261872,32.96730742,34.67632693,36.20933051,33.10407655,11.48147135,14.80317733,9.183749924,11.43627807,14.05154174,9.717744189,6.866999749,6.849160297,504.6769097,31.68643476,33.76651487,33.65472097,21.42518193,13.51279029,6.981172242,6.218832991,21.42161404,31.42954665,31.15481909,31.97662318,32.66879392,35.46245212,37.56512887,34.92607926,11.9464864,16.06264264,10.04361151,12.8788951,15.98058116,12.54708129,9.239646874,12.12725952,1000,788.2112144,17.91437777,7.474730416,70.77267424,1.738751928,71.54571716,42.34253413,9.822402308,32.52013182,1000,492.1109618,177.0692156,262.6258865,237.822405,24.80348148,7.647764946,17.15571654,11.12835437,41.28750532,507.8890382,145.784123,261.5759013,234.0871384,27.48876292,10.77686994,16.71189298,39.07434491,61.45466893,1000,53.4009399,37.04180064,4.788523374,4.833044769,10.77417759,11.28370022,5.362354687,16.35913925,4.288894385,4.249319812,6.722730646,0.781597823,0.316596587,946.5990601,434.5980707,74.44471927,71.50136038,137.6106851,99.73781845,51.30348751,512.0009894,137.585951,92.74795944,193.5493445,65.8669305,22.25080386,1000,53.4009399,37.04180064,1.291120455,35.75068019,16.35913925,1.42468464,14.93445461,946.5990601,434.5980707,6.237942122,428.3601286,512.0009894,12.84194905,499.1590403,1000,53.4009399,2.517932229,9.295077912,14.04897353,14.82067771,9.052683651,2.750432847,0.915162008,946.5990601,142.8048479,134.7118476,116.6806827,114.7662627,123.9525105,133.1338115,180.5490972,1000,487.0280899,9.733698642,10.45632727,23.41098868,5.290803552,8.515397618,7.035643021,9.121824655,12.98008051,92.87048788,27.68139703,83.43274016,38.45183172,97.0410355,39.69010489,12.9946057,8.321123088,512.9719101,10.91387102,10.48537766,21.92760278,6.585361868,7.707433452,5.69569346,8.232156248,10.5816071,96.81226363,36.10782781,89.69128506,49.11514306,102.8129863,41.35324012,9.386909528,5.563151024,1000,35.08582773,33.5614885,33.47597679,36.56555216,33.23431325,39.01193074,34.39429823,37.76643405,35.27544066,68.17142496,97.13015255,140.2540813,109.5776837,76.8155438,90.82459317,98.85525841
